MapRefNo,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Renovated,latitude,longitude,isu_dist,airport_dist,downtown_dist,price_per_area
528431040,1966,5.622219205447091,1-STORY 1946 & NEWER ALL STYLES,RL,1.9912260756924949,19.051848374185738,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754.0,3.0,2.0,PConc,5.0,2.4341454443074553,2.7219867696906777,6.0,1572.0,4.119873494213048,0.0,394.0,1966.0,GasA,4.0,1.0,SBrkr,1966,0,0,1.0,0.0,2,0,1,1,4.0,6,7.0,1,2.2533270170006707,Attchd,2007.0,3.0,3.0,1092.0,2.11249557097178,3.0,2.0,76,52,0,0,0,0,0.08467418783409197,0.0,None,0,10,2007,New,Partial,No,42.05553094484571,-93.64282399104836,1.9086372502184232,4.614379796165747,2.3838431534957047,213.12563580874874
528118040,2758,5.621176281775036,2-STORY 1946 & NEWER,RL,2.071882007306125,19.43111538764305,1.0,None,0.9017818831033207,Lvl,AllPub,CulDSac,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,365.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,4.0,3.3676872539035188,0.0,4.119873494213048,0.0,1704.0,1704.0,GasA,4.0,1.0,SBrkr,1722,1036,0,0.0,0.0,2,1,4,1,4.0,9,7.0,1,5.0,BuiltIn,2005.0,3.0,3.0,814.0,2.11249557097178,3.0,2.0,282,55,0,0,0,0,0.08467418783409197,0.0,None,0,5,2007,WD ,Normal,Yes,42.06042751020408,-93.65749616326531,2.3396586739443617,5.159718392928826,3.107100570179396,151.5591007976795
528110110,2464,5.620656479819621,1-STORY 1946 & NEWER ALL STYLES,RL,2.0211892990699383,19.44147710485854,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1728.0,2.846509497886503,495.0,195.0,2418.0,GasA,4.0,1.0,SBrkr,2464,0,0,1.0,0.0,2,1,4,1,4.0,9,7.0,1,5.0,Attchd,2007.0,3.0,3.0,650.0,2.11249557097178,3.0,2.0,358,78,0,0,0,0,0.08467418783409197,0.0,None,0,8,2008,WD ,Normal,No,42.062261083312976,-93.65697128723735,2.4541924571179363,5.269029395267987,3.1868716376617963,169.4399350649351
528114010,1868,5.6180480967120925,1-STORY 1946 & NEWER ALL STYLES,RL,2.0791812460476247,19.720485193489807,1.0,None,0.9017818831033207,HLS,AllPub,Corner,1.0809763062605158,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,3.0,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1505.0,4.119873494213048,0.0,363.0,1868.0,GasA,4.0,1.0,SBrkr,1868,0,0,1.0,0.0,2,0,2,1,4.0,7,7.0,1,2.2533270170006707,Attchd,2005.0,3.0,3.0,1085.0,2.11249557097178,3.0,2.0,354,56,0,0,156,0,0.08467418783409197,0.0,None,0,6,2006,WD ,Normal,No,42.061187762936285,-93.65674167393463,2.37959099664551,5.195381506226618,3.1220787448921623,222.1627408993576
905427030,3672,5.6180480967120925,2.5 STORY ALL AGES,RL,1.7781512503836436,20.81555473915371,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,0.8725028398084707,2.0,BrkTil,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4720498500137325,425.0,4.119873494213048,0.0,1411.0,1836.0,GasA,2.6953520732144733,1.0,SBrkr,1836,1836,0,0.0,0.0,3,1,5,1,2.2636393278340137,7,7.0,2,2.2533270170006707,Detchd,1993.0,1.1946754417305403,2.0,836.0,2.11249557097178,3.0,2.0,684,80,32,0,0,0,0.08467418783409197,0.0,None,0,12,2006,WD ,Normal,Yes,42.0281873047507,-93.66086579008223,0.8349599336048955,3.2795589587844627,2.208554969083321,113.0174291938998
528166120,2668,5.615423952885943,2-STORY 1946 & NEWER,RL,2.041392685158225,19.440150106513656,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,664.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,2.7219867696906777,6.0,1016.0,4.119873494213048,0.0,556.0,1572.0,GasA,4.0,1.0,SBrkr,1572,1096,0,1.0,0.0,2,1,3,1,4.0,10,7.0,2,2.2533270170006707,BuiltIn,2003.0,3.0,3.0,726.0,2.11249557097178,3.0,2.0,400,0,0,0,0,0,0.08467418783409197,0.0,None,0,3,2008,WD ,Normal,Yes,42.058667,-93.656246,2.2051004534557617,5.0233578601666125,2.973281793531279,154.61019490254873
528386040,3238,5.612783856719736,1.5 STORY FINISHED ALL AGES,RL,1.7481880270062005,19.705555028563122,1.0,None,0.9017818831033207,Lvl,AllPub,CulDSac,2.0,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,6.0,816.0,4.119873494213048,0.0,1217.0,2033.0,GasA,4.0,1.0,SBrkr,2053,1185,0,1.0,0.0,2,1,4,1,2.2636393278340137,9,7.0,1,5.0,Attchd,1996.0,3.0,3.0,666.0,2.11249557097178,3.0,2.0,283,86,0,0,0,0,0.08467418783409197,0.0,None,0,3,2010,WD ,Normal,Yes,42.051054,-93.65332,1.658541755335771,4.478691105608523,2.490804985856464,126.6213712168005
528340030,3078,5.612783856719736,2-STORY 1946 & NEWER,RL,1.9493900066449128,18.512863061615835,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,672.0,4.119873494213048,0.0,736.0,1408.0,GasA,4.0,1.0,SBrkr,1671,1407,0,1.0,0.0,2,1,4,1,2.2636393278340137,9,7.0,1,1.8756322044586435,Attchd,1998.0,3.0,3.0,806.0,2.11249557097178,3.0,2.0,108,87,0,0,0,0,0.08467418783409197,0.0,None,0,7,2007,WD ,Normal,No,42.05501590225478,-93.65668986315669,1.9707657026799936,4.796565174528054,2.805468387330862,133.2033788174139
916382100,2036,5.612783856719736,1-STORY 1946 & NEWER ALL STYLES,RL,2.0530784434834195,19.373259768297746,1.0,None,0.9017818831033207,HLS,AllPub,Corner,2.0,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,3.0,2.0,CBlock,5.0,2.4341454443074553,4.0,6.0,1758.0,4.119873494213048,0.0,432.0,2190.0,GasA,4.0,1.0,SBrkr,2036,0,0,1.0,0.0,2,0,3,1,4.0,9,7.0,1,5.0,Attchd,2008.0,3.0,3.0,780.0,2.11249557097178,3.0,2.0,90,154,0,0,0,0,0.08467418783409197,0.0,None,0,7,2009,WD ,Normal,No,41.99426605984764,-93.6519463317907,2.3522661688133204,1.5594909570526951,2.820643971716149,201.37524557956775
528327010,2855,5.607455023214668,2-STORY 1946 & NEWER,RL,1.9564132785103303,18.04704668825584,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,877.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,2.7219867696906777,6.0,1182.0,4.119873494213048,0.0,358.0,1540.0,GasA,4.0,1.0,SBrkr,1540,1315,0,1.0,0.0,2,1,4,1,4.0,9,7.0,1,1.8756322044586435,Attchd,2000.0,2.5752869056400822,3.0,774.0,2.11249557097178,3.0,2.0,247,55,0,0,0,0,0.08467418783409197,0.0,None,0,3,2006,WD ,Normal,No,42.05560070878285,-93.65226544098257,1.9509606787376568,4.7548938371667715,2.679166707473573,141.85639229422063
528108130,2020,5.606381365110606,1-STORY 1946 & NEWER ALL STYLES,RL,1.977723605288848,19.069001417362443,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,3.0,2.0,PConc,5.0,2.4341454443074553,2.7219867696906777,6.0,1232.0,4.119873494213048,0.0,788.0,2020.0,GasA,4.0,1.0,SBrkr,2020,0,0,1.0,0.0,2,0,3,1,4.0,7,7.0,1,2.2533270170006707,Attchd,2008.0,2.5752869056400822,3.0,896.0,2.11249557097178,3.0,2.0,192,98,0,0,0,0,0.08467418783409197,0.0,None,0,5,2009,WD ,Normal,No,42.06227191337263,-93.65420802438787,2.4220886426901536,5.222999998062792,3.100048027841555,200.0
528321010,2794,5.605305046141108,2-STORY 1946 & NEWER,RL,2.2405492482826,19.80849474322628,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,1.8576374438380683,6.0,689.0,4.119873494213048,0.0,773.0,1462.0,GasA,4.0,1.0,SBrkr,1490,1304,0,1.0,0.0,2,1,4,1,4.0,9,7.0,1,1.8756322044586435,Attchd,1995.0,3.0,3.0,810.0,2.11249557097178,3.0,2.0,0,146,202,0,0,0,0.08467418783409197,0.0,None,0,7,2009,WD ,Normal,Yes,42.05397580005523,-93.65714067144043,1.9104365885244647,4.738774869810634,2.7721353341410504,144.23765211166787
528390100,2448,5.60422605308447,2-STORY 1946 & NEWER,RL,1.7160033436347992,24.280944376914906,1.0,None,0.0037911103834481494,Lvl,AllPub,CulDSac,2.0,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,1.8265931494113017,2.0,PConc,2.754406441726428,3.0,1.8576374438380683,6.0,1361.0,3.3605852767227464,180.0,88.0,1629.0,GasA,4.0,1.0,SBrkr,1686,762,0,1.0,0.0,2,1,4,1,2.2636393278340137,8,7.0,1,1.8756322044586435,Attchd,1994.0,2.5752869056400822,3.0,711.0,2.11249557097178,3.0,2.0,517,76,0,0,0,0,0.08467418783409197,0.0,None,0,7,2009,WD ,Normal,Yes,42.049831,-93.650689,1.5445729135032384,4.3523719038751585,2.334553679819904,164.2156862745098
528108040,2690,5.600755149639618,2-STORY 1946 & NEWER,RL,1.977723605288848,19.069001417362443,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,1.8576374438380683,6.0,986.0,4.119873494213048,0.0,379.0,1365.0,GasA,4.0,1.0,SBrkr,1365,1325,0,1.0,0.0,2,1,3,1,4.0,8,7.0,1,2.2533270170006707,Attchd,2009.0,2.5752869056400822,3.0,864.0,2.11249557097178,3.0,2.0,0,197,0,0,0,0,0.08467418783409197,0.0,None,0,7,2009,New,Partial,No,42.062987,-93.65399520765304,2.468276522860771,5.266412195948238,3.1331633420068026,148.25278810408918
528110070,1973,5.5965970956264615,1-STORY 1946 & NEWER ALL STYLES,RL,2.041392685158225,19.580589001779792,1.0,None,3.0,Lvl,AllPub,Corner,2.0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,3.3676872539035188,0.0,4.119873494213048,0.0,1935.0,1935.0,GasA,2.6953520732144733,1.0,SBrkr,1973,0,0,0.0,0.0,2,0,3,1,2.2636393278340137,9,7.0,1,2.2533270170006707,Attchd,2006.0,3.0,3.0,895.0,2.11249557097178,3.0,2.0,315,45,0,0,0,0,0.08467418783409197,0.0,None,0,7,2007,New,Partial,No,42.062250545080964,-93.65827363707723,2.4716549806843577,5.2915585804419845,3.2288654630800666,200.2027369488089
528102030,1932,5.5961757906150105,1-STORY 1946 & NEWER ALL STYLES,RL,1.9822712330395684,19.09618420021306,1.0,None,3.0,Lvl,AllPub,FR2,2.0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,426.0,3.0,2.0,PConc,5.0,2.4341454443074553,2.7219867696906777,6.0,1336.0,4.119873494213048,0.0,596.0,1932.0,GasA,4.0,1.0,SBrkr,1932,0,0,1.0,0.0,2,0,2,1,4.0,7,7.0,1,2.2533270170006707,Attchd,2008.0,3.0,3.0,774.0,2.11249557097178,3.0,2.0,0,66,0,304,0,0,0.08467418783409197,0.0,None,0,11,2008,New,Partial,No,42.061811591836744,-93.65861938775512,2.4477847039792806,5.2695358111548405,3.217205842476524,204.2531055900621
527258010,1856,5.5959721417145625,1-STORY 1946 & NEWER ALL STYLES,RL,1.944482672150169,18.78188461857739,1.0,None,3.0,Lvl,AllPub,Corner,2.0,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,2.7219867696906777,6.0,1445.0,4.119873494213048,0.0,411.0,1856.0,GasA,4.0,1.0,SBrkr,1856,0,0,1.0,0.0,1,1,1,1,4.0,8,7.0,1,5.0,Attchd,2010.0,3.0,3.0,834.0,2.11249557097178,3.0,2.0,113,0,0,0,0,0,0.08467418783409197,0.0,None,0,6,2010,New,Partial,No,42.058803563758396,-93.62834913422822,2.2910893625730235,4.726125876720687,2.3015160553982885,212.51724137931038
911370410,1652,5.593839661081272,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,1.8061799739838869,16.374214898395095,1.0,None,0.9017818831033207,HLS,AllPub,Inside,1.0809763062605158,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,3.0,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1480.0,4.119873494213048,0.0,120.0,1600.0,GasA,4.0,1.0,SBrkr,1652,0,0,1.0,1.0,2,0,2,1,2.2636393278340137,5,7.0,1,2.2533270170006707,Attchd,2008.0,3.0,2.0,482.0,2.11249557097178,3.0,2.0,162,53,0,153,0,0,0.08467418783409197,0.0,None,0,11,2008,New,Partial,No,42.009410670781776,-93.6155758230605,1.966804181988548,1.3484021748500283,1.1764410363071496,237.59079903147702
527252070,1419,5.593286067020458,1-STORY 1946 & NEWER ALL STYLES,RL,1.7781512503836436,17.59544962583752,1.0,None,3.0,HLS,AllPub,Inside,2.0,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,6.0,945.0,4.119873494213048,0.0,474.0,1419.0,GasA,4.0,1.0,SBrkr,1419,0,0,1.0,0.0,2,0,2,1,2.2636393278340137,7,7.0,1,2.2533270170006707,Attchd,2007.0,2.5752869056400822,2.0,567.0,2.11249557097178,3.0,2.0,140,0,0,0,0,0,0.08467418783409197,0.0,None,0,10,2007,New,Partial,No,42.05755020324208,-93.63000213859564,2.179986554180489,4.6465123068148335,2.2393491726056816,276.25088090204366
528118030,2748,5.5910646070265,2-STORY 1946 & NEWER,RL,2.03342375548695,19.367862183609905,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1420.0,4.119873494213048,0.0,430.0,1850.0,GasA,4.0,1.0,SBrkr,1850,898,0,1.0,0.0,2,1,4,1,4.0,9,7.0,1,2.2533270170006707,BuiltIn,2006.0,3.0,3.0,850.0,2.11249557097178,3.0,2.0,212,182,0,0,0,0,0.08467418783409197,0.0,None,0,10,2008,WD ,Abnorml,No,42.06042781632653,-93.6575430612245,2.3403618941334217,5.160591015617094,3.1086942168817044,141.92139737991266
527214030,1884,5.587710965018911,1-STORY 1946 & NEWER ALL STYLES,RL,1.724275869600789,19.87201040423081,1.0,None,0.9017818831033207,HLS,AllPub,CulDSac,2.0,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,3.0,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1337.0,4.119873494213048,0.0,547.0,1884.0,GasA,4.0,1.0,SBrkr,1884,0,0,1.0,0.0,2,0,2,1,4.0,7,7.0,1,2.2533270170006707,Attchd,2004.0,3.0,3.0,670.0,2.11249557097178,3.0,2.0,214,76,0,0,0,0,0.08467418783409197,0.0,None,0,9,2008,WD ,Normal,No,42.06011057142858,-93.627926,2.383037508487161,4.814718488526453,2.3846264025258628,205.4140127388535
528166060,2392,5.586868492432891,1-STORY 1946 & NEWER ALL STYLES,RL,2.012837224705172,19.38241974374917,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,3.0,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,56.0,4.119873494213048,0.0,2336.0,2392.0,GasA,4.0,1.0,SBrkr,2392,0,0,0.0,0.0,2,0,3,1,4.0,8,7.0,1,5.0,Attchd,2003.0,3.0,3.0,968.0,2.11249557097178,3.0,2.0,248,105,0,0,0,0,0.08467418783409197,0.0,None,0,6,2009,WD ,Normal,No,42.05940593144764,-93.6579040863775,2.278309119316214,5.101368257719621,3.0680969904142485,161.47575250836118
533350050,1842,5.585460729508501,1-STORY 1946 & NEWER ALL STYLES,RL,1.8325089127062364,24.60887652454495,1.0,None,0.9017818831033207,Low,AllPub,Inside,2.0,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,1.8265931494113017,2.0,CBlock,5.0,2.4341454443074553,4.0,6.0,1810.0,4.119873494213048,0.0,32.0,1842.0,GasA,2.6953520732144733,1.0,SBrkr,1842,0,0,2.0,0.0,0,1,0,1,2.2636393278340137,5,7.0,1,2.2533270170006707,Attchd,1981.0,3.0,3.0,894.0,2.11249557097178,3.0,2.0,857,72,0,0,0,0,0.08467418783409197,0.0,None,0,11,2006,WD ,Normal,Yes,42.03728964083625,-93.65819855808628,0.9515724351093912,3.726893345398012,2.200890973604894,209.01194353963086
528322020,2551,5.584896344137451,2-STORY 1946 & NEWER,RL,2.0,19.022612166062146,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,1.8265931494113017,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,6.0,1181.0,4.119873494213048,0.0,598.0,1779.0,GasA,4.0,1.0,SBrkr,1779,772,0,1.0,0.0,2,1,4,1,2.2636393278340137,8,7.0,2,1.8756322044586435,Attchd,1998.0,3.0,3.0,925.0,2.11249557097178,3.0,2.0,76,61,0,0,0,0,0.08467418783409197,0.0,None,0,6,2007,WD ,Normal,Yes,42.053364361175106,-93.65588089772652,1.8494798067141924,4.675279000656686,2.69610018567671,150.7252058016464
528114040,1950,5.583198773968623,1-STORY 1946 & NEWER ALL STYLES,RL,2.0170333392987803,19.629597950109478,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,3.0,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1375.0,4.119873494213048,0.0,575.0,1950.0,GasA,4.0,1.0,SBrkr,1950,0,0,1.0,0.0,2,0,2,1,4.0,7,7.0,1,2.2533270170006707,Attchd,2007.0,3.0,3.0,706.0,2.11249557097178,3.0,2.0,156,207,0,0,0,0,0.08467418783409197,0.0,None,0,5,2008,WD ,Normal,No,42.06115061731414,-93.65702695245851,2.3810011879898214,5.19803399577377,3.1294969399548296,196.41025641025644
528178010,2200,5.582631439489637,1-STORY 1946 & NEWER ALL STYLES,RL,2.0681858617461617,19.838559167895102,1.0,None,0.9017818831033207,Lvl,AllPub,Corner,2.0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1557.0,4.119873494213048,0.0,643.0,2200.0,GasA,4.0,1.0,SBrkr,2200,0,0,1.0,0.0,2,1,3,1,4.0,8,7.0,1,2.2533270170006707,Attchd,2003.0,3.0,3.0,685.0,2.11249557097178,3.0,2.0,208,55,0,0,0,0,0.08467418783409197,0.0,None,0,7,2009,WD ,Normal,Yes,42.05804937799808,-93.65495209183136,2.146690109192344,4.960353088031508,2.897367581490652,173.86363636363637
909282030,3447,5.580924975675619,1.5 STORY FINISHED ALL AGES,RL,1.8497679181477418,19.54811517920469,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,1.0809763062605158,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,0.8725028398084707,1.4825494664808143,CBlock,1.2746243075610355,2.4341454443074553,2.4316970238237707,2.4720498500137325,192.0,4.119873494213048,0.0,536.0,728.0,GasA,4.0,1.0,SBrkr,1968,1479,0,0.0,0.0,3,1,4,1,2.2636393278340137,11,7.0,2,2.2533270170006707,BuiltIn,1982.0,1.1946754417305403,3.0,1014.0,2.11249557097178,3.0,2.0,314,12,0,0,0,0,0.08467418783409197,0.6816695427368913,None,0,5,2008,WD ,Normal,Yes,42.015873,-93.642674,0.8369441655866274,2.047780402585825,1.460798039494412,110.53089643167972
528110100,2643,5.579783596616809,2-STORY 1946 & NEWER,RL,2.0211892990699383,19.44147710485854,1.0,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,3.0,2.0,PConc,2.754406441726428,2.4341454443074553,2.7219867696906777,3.3676872539035188,0.0,4.119873494213048,0.0,2153.0,2153.0,GasA,4.0,1.0,SBrkr,2069,574,0,0.0,0.0,2,1,3,1,4.0,9,7.0,1,2.2533270170006707,BuiltIn,2006.0,3.0,3.0,694.0,2.11249557097178,3.0,2.0,414,84,0,0,0,0,0.08467418783409197,0.0,None,0,3,2007,WD ,Normal,No,42.0622601748447,-93.65708355877527,2.455630730219081,5.270941791870087,3.190458140646349,143.77601210745362
528120130,2331,5.578639209968072,2-STORY 1946 & NEWER,RL,2.008600171761917,19.01085960115601,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,BrkFace,368.0,1.8265931494113017,2.0,PConc,5.0,2.4341454443074553,2.7219867696906777,6.0,1249.0,4.119873494213048,0.0,165.0,1414.0,GasA,4.0,1.0,SBrkr,1414,917,0,1.0,0.0,2,1,3,1,4.0,9,7.0,1,2.2533270170006707,BuiltIn,2005.0,3.0,3.0,1003.0,2.11249557097178,3.0,2.0,192,63,0,0,0,0,0.08467418783409197,0.0,None,0,8,2008,WD ,Normal,No,42.06061594203664,-93.65391326190444,2.307115060482711,5.1098353500208376,3.0001039941595296,162.5911625911626
921128020,2018,5.578065883836092,1-STORY 1946 & NEWER ALL STYLES,RL,1.9493900066449128,19.312405841239453,1.0,None,0.9017818831033207,HLS,AllPub,Inside,2.0,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,3.0,2.0,PConc,5.0,2.4341454443074553,4.0,3.3676872539035188,0.0,4.119873494213048,0.0,2002.0,2002.0,GasA,4.0,1.0,SBrkr,2018,0,0,0.0,0.0,2,0,3,1,4.0,10,7.0,1,2.2533270170006707,Attchd,2009.0,3.0,3.0,746.0,2.11249557097178,3.0,2.0,144,76,0,0,0,0,0.08467418783409197,0.0,None,0,5,2010,WD ,Normal,Yes,41.992886874408,-93.65205791896162,2.447168303844512,1.552147584791164,2.8994706347030736,187.5619425173439
528150090,1780,5.577491799837224,1-STORY 1946 & NEWER ALL STYLES,RL,2.1172712956557644,19.732391644868557,1.0,None,0.9017818831033207,Lvl,AllPub,Corner,2.0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,674.0,3.0,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1383.0,4.119873494213048,0.0,397.0,1780.0,GasA,4.0,1.0,SBrkr,1780,0,0,1.0,0.0,2,0,2,1,4.0,7,7.0,1,2.2533270170006707,Attchd,2004.0,3.0,3.0,816.0,2.11249557097178,3.0,2.0,144,68,0,0,0,0,0.08467418783409197,0.0,None,0,8,2006,WD ,Normal,Yes,42.05958115388313,-93.65806634674809,2.292351135893648,5.115662159453166,3.0826694368927514,212.35955056179776
527108070,1746,5.576916955965206,1-STORY 1946 & NEWER ALL STYLES,RL,1.6232492903979006,19.748215186689183,1.0,None,0.9017818831033207,HLS,AllPub,CulDSac,2.0,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,3.0,2.0,PConc,5.0,2.4341454443074553,4.0,6.0,1320.0,4.119873494213048,0.0,426.0,1746.0,GasA,4.0,1.0,SBrkr,1746,0,0,1.0,0.0,2,0,3,1,4.0,7,7.0,2,2.2533270170006707,Attchd,2006.0,3.0,3.0,758.0,2.11249557097178,3.0,2.0,201,39,0,0,0,0,0.08467418783409197,0.0,None,0,10,2009,WD ,Normal,Yes,42.06323938268836,-93.63647038268834,2.474354463978265,5.075549475350953,2.7167100447713666,216.20847651775486
